future_merged_future_net_income_high,162.4,251.72575,352.0456,488
future_merged_future_net_income_low_date,1767139200,1782777600,1814313600,1845936000
future_merged_future_net_income_low,162.4,137.3,245.85204,347
future_next_earnings_release,1787724720
future_last_revenue_estimate_confirmed,1781821850
future_last_net_income_estimate_confirmed,1781073979
health_net_income,162.4
health_net_interest_expense,-69.6
health_cash_operating,389.9
health_total_assets,4934
health_ppe,104.2
health_inventory
health_cash_st_investments,358.4
health_receivables,229.6
health_current_assets,722.5
health_total_equity,1820
health_total_debt,2361.6
health_long_term_debt,2361.6
health_long_term_liab,2592
health_accounts_payable,104.3
health_total_current_liab,522
health_total_liab_equity,4934
health_total_debt_equity,129.75824
health_total_inventory
health_debt_to_equity_ratio,1.29758
health_debt_to_equity_ratio_past,0
health_net_debt_to_equity,1.10066
health_assets_equity_ratio,2.71099
health_fixed_to_total_assets,0.02112
health_current_assets_to_total_debt,0.30594
health_operating_cash_flow_to_total_debt,0.1651
health_net_interest_cover,5.30029
health_current_solvency_ratio,1.3841
health_current_assets_to_long_term_liab,0.27874
health_operating_expenses,498.8
health_operating_expenses_total_date,1609372800,1617148800,1625011200,1632960000,1640908800,1648684800,1656547200,1664496000,1672444800,1680220800,1688083200,1696032000,1703980800,1711843200,1719705600,1727654400,1735603200,1743379200,1751241600,1759190400,1767139200
health_operating_expenses_total,210.33153,206.87429,203.88422,195.47622,195.52423,206.01661,194.35239,189.54269,211.85921,225.53149,242.10737,259.90632,292.65026,303.16888,319.7,328.35,337,342.2,347.4,423.1,498.8
health_operating_expenses_growth_annual
health_operating_expenses_stable_years
health_operating_expenses_growth_years
health_median_2yr_net_income,181.55
health_industry_analysis
health_capex,-13.2
health_capex_growth_1y,0.43103
health_capex_growth_annual,-0.18684
health_net_debt,2003.2
health_management_rate_return,-9.60677
health_book_value_per_share,5.45834
health_levered_free_cash_flow,241
health_levered_free_cash_flow_1y,172.5
health_levered_free_cash_flow_2y,160.54905
health_levered_free_cash_flow_history_date,1577750400,1585612800,1593475200,1601424000,1609372800,1617148800,1625011200,1632960000,1640908800,1648684800,1656547200,1664496000,1672444800,1680220800,1688083200,1696032000,1703980800,1711843200,1719705600,1727654400,1735603200,1743379200,1751241600,1759190400,1767139200
health_levered_free_cash_flow_history,42.45018,30.71767,27.19117,36.44044,48.11103,69.57843,90.58188,102.68825,118.72412,137.65621,141.19028,140.07035,158.96249,157.80853,158.91834,155.0145,160.54905,160.65215,164.4,168.45,172.5,195,217.5,229.25,241
health_levered_free_cash_growth_annual
health_levered_free_cash_flow_growth_annual,0.24492
health_levered_free_cash_flow_growth_years
health_levered_free_cash_flow_stable_years
health_cash_from_investing,-2341.9
health_net_debt_to_ebitda,4.68585
health_capitalisation_percent,0.85727
health_capitalisation_percent_1y,0.32645
health_cash_operating_growth_1y,0.22073
health_cash_from_investing_1y,-154.8
health_inventory_growth_1y
health_net_operating_assets,506.007
health_net_operating_assets_1y,231.278
health_aggregate_accruals,226.715
health_accounts_receivable_growth_1y,1
health_accounts_receivable_percent,0.21464
health_long_term_assets,4211.5
health_last_balance_sheet_update,1767139200
health_total_debt_history_date,1435622400,1443571200,1451520000,1459382400,1467244800,1475193600,1483142400,1490918400,1498780800,1506729600,1514678400,1522454400,1530316800,1538265600,1546214400,1553990400,1561852800,1569801600,1577750400,1585612800,1593475200,1601424000,1609372800,1617148800,1625011200,1632960000,1640908800,1648684800,1656547200,1664496000,1672444800,1680220800,1688083200,1696032000,1703980800,1711843200,1719705600,1727654400,1735603200,1743379200,1751241600,1759190400,1767139200
health_total_debt_history,18.30762,18.4365,19.09842,0,0,0.90245,0.85077,0.81366,0.81854,0.79445,0.79048,1.41354,1.36185,21.95432,21.39607,0.49702,0.49143,0.40497,0.42099,0,0,0,0,0,0,0,0,0,0,0,0,150.42118,149.86013,129.05724,136.33265,53.1,53.1,30,30,65,65,2361.6,2361.6
health_current_portion_lease_liabilities,15.3
health_long_term_portion_lease_liabilities,42.7
health_total_lease_liabilities,58
health_restricted_cash
health_restricted_cash_ratio
health_levered_free_cash_flow_break_even_years
health_net_operating_assets_ltm_history_offset,0,-1,-2,-3
health_net_operating_assets_ltm_history,3823.2,1484.2,1414.86026,647.83171
health_aggregate_accruals_ltm_history_offset,0,-1,-2,-3
health_aggregate_accruals_ltm_history,-78.6,29.1,-13.10143,-4.96971
health_accrual_ratio_from_cashflow_ltm_history_offset,0,-1,-2
